PMHVWnmACA,Kylee,Khan,Kylee.Khan@gmail.com,+56926994529,1234,0720880774658313,12/24,273,0,GUAXIU,Volkswagen Golf,black,4,4.600000
JnqSXvlUiY,Stephen,Ellis,Stephen.Ellis@gmail.com,+56979325284,1234,9661735101492705,12/24,15,3,IWTUAB,Toyota Sequoia,white,4,4.900000
qMmBrWCwVj,Felix,Camacho,Felix.Camacho@gmail.com,+56943233806,1234,5336289711963934,12/24,564,0,ZDIAFQ,Nissan Juke,blue,4,4.600000
gcsRGfcAAi,Andrew,Oneal,Andrew.Oneal@gmail.com,+56995561508,1234,8890663150564751,12/24,68,2,AXNHWP,Chevrolet Tahoe,gray,3,2.100000
dpyEHvnTaL,Jovani,Cummings,Jovani.Cummings@gmail.com,+56929392514,1234,8585706824172123,12/24,819,0,YSLSHD,Nissan Titan,black,2,3.200000
KDRVqRWMsQ,Paisley,Wagner,Paisley.Wagner@gmail.com,+56952837736,1234,1263557638467866,12/24,251,0,FBPSDV,Subaru Ascent,green,2,2.300000
FZGXUUYHeV,Amirah,Hutchinson,Amirah.Hutchinson@gmail.com,+56929280384,1234,9525003451362991,12/24,646,1,WJBUXW,Jeep Commander,black,3,2.300000
JPXJSEDuNi,Rafael,Bender,Rafael.Bender@gmail.com,+56961317680,1234,1463653234043292,12/24,74,2,BQVFUL,Ram 1500,red,1,2.600000
HWGXFCmFKJ,Joselyn,Bernard,Joselyn.Bernard@gmail.com,+5699759627,1234,2579471948788367,12/24,551,1,YUQWBD,Ford Taurus,purple,3,3.100000
ohhIRWaIip,Jamar,Duncan,Jamar.Duncan@gmail.com,+56929137706,1234,4590648900492841,12/24,223,3,JOSLTJ,Toyota C-HR,white,3,3.800000
YkguAfPMlo,John,Hull,John.Hull@gmail.com,+56969774846,1234,0804314140419135,12/24,74,1,XQREWP,Toyota C-HR,blue,3,4.000000
zkuYWzcVUj,Francis,Skinner,Francis.Skinner@gmail.com,+56956823600,1234,8837169120321229,12/24,105,2,QXDAYQ,Honda CR-V,orange,2,4.200000
OVUiVXsGTn,Quincy,Pruitt,Quincy.Pruitt@gmail.com,+56958080828,1234,4915189968376305,12/24,472,0,XZGGUX,Chevrolet Tahoe,red,2,3.100000
aOCDWYpfsy,Yandel,Rocha,Yandel.Rocha@gmail.com,+56926468080,1234,5210676159127236,12/24,372,2,BVAVKN,Toyota Tacoma,blue,2,3.900000
ZxkAagcquD,Dana,Hendricks,Dana.Hendricks@gmail.com,+56963673562,1234,7349638059429408,12/24,494,1,ZQVFIJ,Toyota Camry,orange,4,2.800000
JBVGtKddun,Elliana,Holden,Elliana.Holden@gmail.com,+56997804961,1234,4545105517881317,12/24,361,3,QRDLEJ,Mercedes-Benz E-Class,gray,4,3.500000
YGQTIuwZjj,Jaylen,Dodson,Jaylen.Dodson@gmail.com,+56971357318,1234,2110278464723261,12/24,331,3,UMAJAU,Kia Stinger,orange,4,3.100000
nutNZCipkp,Sharon,Barnes,Sharon.Barnes@gmail.com,+56912798371,1234,3462112603867301,12/24,575,3,FGEFIR,Jeep Patriot,blue,4,4.400000
yHhWxdgQIR,Genesis,Deleon,Genesis.Deleon@gmail.com,+56983097902,1234,7083781763043853,12/24,343,2,KHQJBQ,Volvo XC90,black,1,4.500000
FuZntLmrzo,Dario,Carroll,Dario.Carroll@gmail.com,+56967980516,1234,5848137521538784,12/24,153,1,JQBXKL,Mercedes-Benz E-Class,red,1,4.100000
nZbvmzLOpb,Teagan,Browning,Teagan.Browning@gmail.com,+56999802229,1234,7252036765012207,12/24,609,1,JMOVQF,Mazda CX-5,purple,4,4.300000
UTxzCfqCGa,Bria,Gates,Bria.Gates@gmail.com,+5699387914,1234,8068585346913042,12/24,868,0,GJUSCY,Toyota C-HR,purple,4,3.800000
miXcjjxQjL,Hailey,Carr,Hailey.Carr@gmail.com,+56961040479,1234,7340622471311447,12/24,282,2,VDWBOA,Nissan Juke,green,3,2.500000
XkYNTmLleS,Quinten,Bates,Quinten.Bates@gmail.com,+56976251311,1234,1660011135072722,12/24,699,1,RMZAAN,Lexus IS,green,2,3.900000
PjuNKnIXhG,Blake,Snyder,Blake.Snyder@gmail.com,+5694089206,1234,5085840655279443,12/24,232,2,TYUOXU,Hyundai Santa Fe,red,2,4.900000
LKBzweaQAJ,Alvin,Robles,Alvin.Robles@gmail.com,+56958181102,1234,9232770811258540,12/24,646,1,HIHURE,Nissan Kicks,black,1,4.600000
nwYHSGeTYH,Cecelia,Padilla,Cecelia.Padilla@gmail.com,+56936822060,1234,2082225249963865,12/24,178,1,ACQCMB,Honda Clarity,black,4,4.500000
joWGwcCNlg,Brody,Cummings,Brody.Cummings@gmail.com,+56981019026,1234,4396628278248697,12/24,259,1,OKPQVS,Ram 1500,white,4,2.900000
pjEuPYQFQF,Gilberto,Orr,Gilberto.Orr@gmail.com,+56979110336,1234,2121518519034970,12/24,952,3,HHDXQP,Kia Optima,red,3,3.200000
lNoKIRmleD,Tanner,Cummings,Tanner.Cummings@gmail.com,+56996052452,1234,0422279774525493,12/24,645,0,DLLVJG,Jeep Grand Cherokee,blue,2,4.800000
SzHYhHRNED,Madyson,Norris,Madyson.Norris@gmail.com,+56937350396,1234,3248298588731428,12/24,408,3,ELRFZW,Ford Edge,blue,4,3.000000
TTzznzHsSt,Mylee,Nixon,Mylee.Nixon@gmail.com,+56991511948,1234,4965194053627902,12/24,7,0,LLMYTE,BMW 5 Series,gray,3,4.800000
mVQyGpJKfk,Adolfo,Curry,Adolfo.Curry@gmail.com,+56929048600,1234,7765658849699434,12/24,492,3,XNCHHD,Ford Ranger,orange,1,2.000000
rpGXjwbtUn,Jennifer,Griffith,Jennifer.Griffith@gmail.com,+56932035272,1234,1344200896427822,12/24,519,2,UIYQQY,Lexus ES,yellow,1,2.600000
aeAnBADmqi,Cristina,Hogan,Cristina.Hogan@gmail.com,+56963381696,1234,8253423702769945,12/24,2,2,MHHHDT,Ford Taurus,orange,2,2.300000
cSOSvmbpcZ,Danica,Mitchell,Danica.Mitchell@gmail.com,+56939184403,1234,6502131591529313,12/24,11,0,DWXBSN,Mazda CX-5,red,3,4.000000
pNCQBSYWgF,Chaya,Mccall,Chaya.Mccall@gmail.com,+56991106487,1234,7020099775532861,12/24,411,2,GQAMHY,Nissan Sentra,green,1,3.600000
bPSGgsBntt,Jazlene,Crosby,Jazlene.Crosby@gmail.com,+56939858424,1234,9922255335236692,12/24,859,1,ACLZAT,BMW 3 Series,purple,3,2.000000
wwERkwnqGP,Malcolm,Schmitt,Malcolm.Schmitt@gmail.com,+56950370139,1234,3812665285799261,12/24,307,1,QPUHIL,Honda Fit,gray,4,2.000000
zDDbDHljqA,Julissa,Pacheco,Julissa.Pacheco@gmail.com,+56916600490,1234,5859531653514864,12/24,825,2,IKQJAU,Chevrolet Impala,purple,3,3.800000
rlBYppnMld,Madyson,Le,Madyson.Le@gmail.com,+56967242795,1234,4642590320395212,12/24,368,1,JKUJBH,Ford Focus,green,1,2.000000
MLPIIFVCWq,Kash,Baldwin,Kash.Baldwin@gmail.com,+5696395611,1234,2590770212522558,12/24,108,2,NWFWHD,Chevrolet Express,gray,3,2.700000
xPonJZcdYM,Arjun,Sherman,Arjun.Sherman@gmail.com,+56975859801,1234,8606031988363878,12/24,439,3,YUGXCT,Jeep Trackhawk,green,3,3.200000
JiMudVfJaK,Nicholas,Meza,Nicholas.Meza@gmail.com,+56974670924,1234,4315434343404206,12/24,437,1,SDZFML,Ford Fusion,purple,3,4.000000
CobXkYTBRQ,Jay,Mercado,Jay.Mercado@gmail.com,+56938083343,1234,4302864291769469,12/24,473,0,PQJJJM,Jeep Renegade,purple,1,2.700000
KPoFzhODLX,Alisha,Estes,Alisha.Estes@gmail.com,+56935208919,1234,3568198692852208,12/24,463,2,PRVXNJ,Toyota Highlander,green,4,4.200000
mgexPlriJQ,Cherish,Barton,Cherish.Barton@gmail.com,+56939211219,1234,6498327787210260,12/24,365,0,VGTKQF,Chevrolet Equinox,green,3,3.200000
RnGuIpLOOV,Edgar,Faulkner,Edgar.Faulkner@gmail.com,+5692416080,1234,1610713004807080,12/24,329,0,EXVBFH,Jeep Patriot,green,3,3.700000
aXLjFYwxUs,Whitney,Krause,Whitney.Krause@gmail.com,+56939974037,1234,8606655641195727,12/24,58,3,HZUTIP,Ford Edge,blue,4,4.100000
VyAefkQoJR,Denzel,Krause,Denzel.Krause@gmail.com,+56984641475,1234,5909820887228114,12/24,142,0,XOIMVK,Chevrolet Equinox,gray,1,2.200000
zlHYfibejN,Patience,Lawson,Patience.Lawson@gmail.com,+56922032267,1234,4511991612166316,12/24,949,2,RZWAXL,Nissan Versa,red,2,4.500000
LuTmrlxejV,Angie,Hurley,Angie.Hurley@gmail.com,+5698923336,1234,9985306988188604,12/24,395,1,GXFVIX,Jeep Liberty,green,2,3.200000
ERLaBWlnSn,Isaac,Foley,Isaac.Foley@gmail.com,+56927894562,1234,9932892841335072,12/24,851,2,FEEKGQ,Lexus RX,blue,2,3.100000
LdTCiCKhGq,Atticus,Hancock,Atticus.Hancock@gmail.com,+5691774790,1234,5115209654432054,12/24,60,0,LRBGLT,Ford Escape,red,2,2.900000
RjTOxvyNHO,Pierce,Vance,Pierce.Vance@gmail.com,+56998595366,1234,7976269876161952,12/24,74,3,WWREAN,Lexus IS,white,4,2.300000
SvemcSocYO,Jessie,Holmes,Jessie.Holmes@gmail.com,+56951124212,1234,0003468189773058,12/24,437,2,EWCKZO,Hyundai Sonata,green,2,2.700000
vFcvFOooZx,Ann,Warner,Ann.Warner@gmail.com,+56938350461,1234,6194615886317743,12/24,296,1,OYBKRE,Nissan Leaf,red,1,3.500000
MqsiCApMrd,Edwin,Leach,Edwin.Leach@gmail.com,+56966475168,1234,7740483239205185,12/24,563,1,PYOJEK,Toyota Avalon,orange,1,4.900000
YdcWMGFIsi,Jaslene,Colon,Jaslene.Colon@gmail.com,+56934962565,1234,5887359510222279,12/24,828,2,TEDBJA,Kia Optima,yellow,3,2.300000
tjlyVbbjzB,Kenny,Cisneros,Kenny.Cisneros@gmail.com,+56995684127,1234,1115596939830678,12/24,836,2,XWSYVN,Lexus ES,black,4,3.700000
LKAxkpzjsB,Braelyn,Barry,Braelyn.Barry@gmail.com,+56927912888,1234,1625702992001494,12/24,0,1,FTFAWO,Jeep Compass,purple,2,4.800000
oKkixRUXWU,Yoselin,Knight,Yoselin.Knight@gmail.com,+56916896375,1234,9779149652367792,12/24,191,2,HSLTKH,Honda Ridgeline,black,1,2.100000
zzTLkdHwop,Anton,Braun,Anton.Braun@gmail.com,+56932485990,1234,6399635116185629,12/24,481,1,SNNVQR,Honda Pilot,black,4,4.900000
VamaRjkwXj,Justin,Poole,Justin.Poole@gmail.com,+5696841622,1234,2268887369323461,12/24,248,2,MIGEHI,Toyota Sequoia,black,1,4.600000
ABgBaQjodB,Randy,Gates,Randy.Gates@gmail.com,+56923868448,1234,5057744411197710,12/24,639,0,RMIGUJ,Honda Civic,black,3,3.500000
yuagRpLZCD,Kennedi,Gillespie,Kennedi.Gillespie@gmail.com,+56917804827,1234,7306077200828911,12/24,537,0,WBWJIO,Jeep Trackhawk,gray,4,3.900000
OqHfaYmrzf,Gunnar,Levine,Gunnar.Levine@gmail.com,+56968753540,1234,3104184113570241,12/24,953,1,MERANA,Hyundai Santa Fe,black,2,4.700000
mgyKHtgkpS,Juliana,Elliott,Juliana.Elliott@gmail.com,+5692619236,1234,1052361381303306,12/24,442,0,FIBZWY,Mazda3,gray,4,2.500000
zjoUnekHBM,Julien,Mullins,Julien.Mullins@gmail.com,+56978745487,1234,7926009358471772,12/24,763,2,KJFLOP,Jeep Patriot,gray,2,3.200000
SlTrkytqYf,Shawn,Weeks,Shawn.Weeks@gmail.com,+56976642557,1234,9948944953339314,12/24,675,2,GCTXVU,Honda Accord,orange,4,2.900000
UJfxFKtCBT,Daniela,Rivers,Daniela.Rivers@gmail.com,+56912376671,1234,2796523752277924,12/24,118,1,DJHIWB,Honda Pilot,blue,1,3.200000
dZDNfZqwZl,Peyton,Gray,Peyton.Gray@gmail.com,+56965111861,1234,3105514712611999,12/24,928,1,PVKYVG,Honda Insight,purple,2,3.100000
aCnCxeGFxk,Yoselin,Camacho,Yoselin.Camacho@gmail.com,+56980561415,1234,4238806958104793,12/24,451,2,QGTVDL,Volkswagen Passat,gray,4,2.900000
HrQWltpDDA,Axel,Frost,Axel.Frost@gmail.com,+56927054482,1234,6328595821147745,12/24,175,3,MFYJUQ,Subaru XV Crosstrek,purple,2,4.100000
bpJqeMJHHH,Nathalie,Church,Nathalie.Church@gmail.com,+56996944231,1234,6652907640544451,12/24,126,2,XNWGXK,Toyota Camry,red,1,2.600000
LcYApTtlHV,Sienna,Ford,Sienna.Ford@gmail.com,+56973012521,1234,8391319015718149,12/24,481,0,XQPBOX,Ford Bronco,black,2,4.500000
rNgvkWZVqP,Angie,Moran,Angie.Moran@gmail.com,+56984728859,1234,6065399304895227,12/24,101,1,XDHTKL,Ford Edge,yellow,1,3.000000
BNJHvuvNpB,Arianna,Marks,Arianna.Marks@gmail.com,+56948066926,1234,8997052634907757,12/24,65,0,GCJLRI,Nissan Leaf,orange,3,3.600000
oEypXOSxtz,Patricia,Barker,Patricia.Barker@gmail.com,+56960379620,1234,6360968943793098,12/24,372,1,JCSVZX,Chevrolet Corvette,gray,2,4.400000
ASggTFfqJa,Simeon,Nielsen,Simeon.Nielsen@gmail.com,+56962986045,1234,3289786633129573,12/24,876,0,GMAIZD,Ford Taurus,gray,2,2.000000
uwVAoqaLlj,Lorenzo,Cox,Lorenzo.Cox@gmail.com,+56954464498,1234,5893654191868769,12/24,549,0,WJMUVN,BMW 3 Series,white,3,3.900000
zKLPrieciB,Slade,Delacruz,Slade.Delacruz@gmail.com,+56986330806,1234,7363511267926600,12/24,613,0,SCWXCA,Mercedes-Benz E-Class,yellow,2,2.100000
NoeFcgZAmX,Donald,Hull,Donald.Hull@gmail.com,+56982089371,1234,9995670960123794,12/24,640,1,GMHVCZ,Nissan Titan,orange,2,3.100000
UdBNvdjUaw,Atticus,Wu,Atticus.Wu@gmail.com,+56987500851,1234,8038019458589234,12/24,517,3,ICKFSH,Jeep Patriot,gray,1,3.100000
oGHOpjXWjX,Izaiah,Hubbard,Izaiah.Hubbard@gmail.com,+56990880887,1234,5684765931096035,12/24,823,1,RLGIFO,Volvo XC90,red,1,3.100000
mbXNoaUjrK,Camren,Moyer,Camren.Moyer@gmail.com,+56941222651,1234,4685062618059641,12/24,859,3,OEHIZU,Subaru XV,black,1,4.800000
MnXvmCRjjg,Boston,Horne,Boston.Horne@gmail.com,+56925710740,1234,4633143294378933,12/24,194,1,PMNCKF,Kia Optima,gray,1,2.600000
UyQcmpVRPJ,Reginald,Hardy,Reginald.Hardy@gmail.com,+56998330,1234,4054480181956619,12/24,487,2,KJNKWM,Chevrolet Tahoe,purple,1,3.400000
ZmOFGARYIK,Kathy,Fitzpatrick,Kathy.Fitzpatrick@gmail.com,+56988678444,1234,2615448674477082,12/24,934,1,XWBTLD,Chevrolet Bolt EV,white,2,2.300000
mJgTDRiEKG,Ronald,Short,Ronald.Short@gmail.com,+56960808631,1234,5949181680908823,12/24,249,0,ZCRKBS,Ford Fusion,blue,1,2.300000
YHlpRovmaq,Sergio,Hull,Sergio.Hull@gmail.com,+56919017181,1234,2780480876564494,12/24,996,1,NCJINC,Mercedes-Benz GLE,blue,3,2.900000
jxNjHQVrAM,Dario,Rangel,Dario.Rangel@gmail.com,+56929712330,1234,5450209033787919,12/24,622,2,TZINBD,Subaru Justy,yellow,3,4.100000
KsEsjLzgsA,Alyvia,Mosley,Alyvia.Mosley@gmail.com,+56994065617,1234,2368880992505133,12/24,580,0,JBVWCW,Volkswagen Golf,red,4,3.500000
wYHzuRhcqP,Prince,Wu,Prince.Wu@gmail.com,+5697866610,1234,2685872138806833,12/24,84,1,YQMRRM,Toyota Sienna,gray,4,4.000000
ZHrZIZZiEV,Adrien,Cooley,Adrien.Cooley@gmail.com,+56987442503,1234,5165792740683135,12/24,374,1,YDAWOS,Ford Ranger,purple,4,4.700000
JTCuSlFHkB,Sadie,Valenzuela,Sadie.Valenzuela@gmail.com,+56968608943,1234,2623323594962610,12/24,220,1,CGSXXR,Jeep Compass,green,4,2.300000
vyIRFRumFJ,Harper,Pace,Harper.Pace@gmail.com,+56930804463,1234,7082433244150531,12/24,160,2,XRTDOR,Nissan Armada,purple,3,3.000000
RwnHBdQCRl,Tanner,Dougherty,Tanner.Dougherty@gmail.com,+56985898668,1234,9163694496961817,12/24,78,3,VZAXPD,Toyota Camry,blue,2,3.700000
UkjtRjoQsw,Nickolas,Rice,Nickolas.Rice@gmail.com,+56965611837,1234,4684687972498033,12/24,911,0,KXYJFS,Chevrolet Equinox,black,2,2.300000
tHNtLJuFoC,Deon,Holmes,Deon.Holmes@gmail.com,+56933326345,1234,7443417287677310,12/24,368,0,TZXKUX,Nissan Maxima,gray,3,4.500000
VVRqEOPXAm,Lola,Bowen,Lola.Bowen@gmail.com,+56923044739,1234,7634492831701421,12/24,596,0,NWWREZ,Toyota Tundra,yellow,4,2.700000
lDuidLPyro,Marilyn,Ramsey,Marilyn.Ramsey@gmail.com,+5691488254,1234,7266636245641283,12/24,873,0,LAMMJR,GMC Sierra,red,3,2.300000
kAeZXXrhjg,Landin,Clark,Landin.Clark@gmail.com,+56972221401,1234,3554945178864787,12/24,847,1,MLSMOE,Nissan Quest,green,4,3.300000
WOftSIpgYO,Julia,Thornton,Julia.Thornton@gmail.com,+56984515811,1234,1213663449401650,12/24,822,0,SNAGMW,Honda Element,white,4,4.700000
mJXfdKjszS,Steven,Fitzpatrick,Steven.Fitzpatrick@gmail.com,+56921896950,1234,7644424336750818,12/24,117,0,GADJKT,Jeep Renegade,blue,4,2.700000
sWiDtsSlWA,Joaquin,Lawrence,Joaquin.Lawrence@gmail.com,+56918435213,1234,6858102134226239,12/24,668,3,TABCBL,Kia Sorento,yellow,4,4.900000
mctuioTGVS,Nyasia,Levine,Nyasia.Levine@gmail.com,+56995815719,1234,9531553336393269,12/24,388,0,VLCMKG,Toyota Avalon,red,1,3.700000
kAxPtcRTUk,Bradley,Elliott,Bradley.Elliott@gmail.com,+56922057668,1234,0551366523258225,12/24,124,3,JODKDS,Honda Insight,yellow,2,2.800000
AVFAJsjhDo,Isaiah,Moon,Isaiah.Moon@gmail.com,+56979465386,1234,4184144217470385,12/24,521,3,XTPVEM,Nissan Maxima,yellow,1,3.200000
QdfOSvUCVw,Remington,Camacho,Remington.Camacho@gmail.com,+56953091236,1234,6406501893239340,12/24,226,2,ECDSFE,Subaru Crosstrek,white,4,3.800000
OUXwNcyjhg,Keira,Foster,Keira.Foster@gmail.com,+56930395483,1234,5275130601623810,12/24,789,2,OKQJSJ,Tesla Model 3,blue,3,2.000000
KOImPrRqnQ,Iris,Kramer,Iris.Kramer@gmail.com,+56948126780,1234,3150717874535899,12/24,715,2,QPILFT,Jeep Wrangler Unlimited,yellow,1,2.800000
LgoHJxBPKI,Molly,Porter,Molly.Porter@gmail.com,+56963190763,1234,0722751513238315,12/24,193,2,VFAIPX,Lexus ES,green,1,2.200000
cGPRtaxSMI,Cheyenne,Robertson,Cheyenne.Robertson@gmail.com,+56917943177,1234,8575001990960640,12/24,849,1,NDBKVZ,Ford Transit,purple,3,4.300000
wwJSmgYrqI,Yahir,Brandt,Yahir.Brandt@gmail.com,+56975937434,1234,1126756648618424,12/24,65,3,XOVIMU,Volvo XC90,black,3,2.700000
dAlqewWsCw,Samuel,Underwood,Samuel.Underwood@gmail.com,+56963446407,1234,2423243628236847,12/24,318,2,FVEYZI,Tesla Model 3,white,2,4.900000
nVOPlDfLiD,Gaige,Bridges,Gaige.Bridges@gmail.com,+56919348154,1234,5117467273349720,12/24,68,2,GMHGUW,Ford Edge,orange,1,2.600000
HbjslojmVy,Raymond,Owens,Raymond.Owens@gmail.com,+56965398551,1234,5493974874089941,12/24,965,3,DEDPJO,Lexus ES,red,2,4.700000
MbObIuMhTk,Destiney,Frost,Destiney.Frost@gmail.com,+56955809977,1234,3179642805510712,12/24,955,0,RGWBVQ,Honda Ridgeline,green,3,3.700000
TgLEretaug,Camilla,Douglas,Camilla.Douglas@gmail.com,+56926156156,1234,3132118309575429,12/24,980,3,HLZOYX,Jeep Commander,yellow,2,3.800000
EqEGbERXBz,Shyanne,Lloyd,Shyanne.Lloyd@gmail.com,+56958439825,1234,4475365690345442,12/24,83,3,UOIGFT,Ford Mustang Mach-E,white,2,3.600000
TcedkstYQf,Felix,Blankenship,Felix.Blankenship@gmail.com,+56965649478,1234,9761491661098391,12/24,100,3,KFIAOS,Subaru XV,white,1,4.400000
YnQXdoUbAo,Ava,Golden,Ava.Golden@gmail.com,+56939497918,1234,3498342125223670,12/24,54,2,GACDCW,Chevrolet Traverse,blue,1,2.000000
jEuFLZlNbC,Donovan,Figueroa,Donovan.Figueroa@gmail.com,+56914659446,1234,9902381466475514,12/24,423,3,TSFTPE,Chevrolet Blazer,red,3,4.800000
FcHwFclpHL,Madyson,Shepard,Madyson.Shepard@gmail.com,+56998279407,1234,2158454024099381,12/24,570,2,NXUJMX,BMW 3 Series,purple,2,2.700000
MEvJTKzeGk,Kennedi,Avery,Kennedi.Avery@gmail.com,+56953872120,1234,6040028262343371,12/24,931,2,CXKJGI,Nissan Juke,orange,1,3.000000
rgUkqselzn,Johnathon,Wells,Johnathon.Wells@gmail.com,+5691929917,1234,7402803411797117,12/24,316,2,ELLNHP,Nissan Altima,white,1,3.300000
hbHxfFtlUa,Jett,Carpenter,Jett.Carpenter@gmail.com,+56956851694,1234,8070641942793539,12/24,915,0,DIPZRJ,Toyota Highlander,yellow,1,2.600000
GrnrIkdKTW,Humberto,Horne,Humberto.Horne@gmail.com,+56912101441,1234,4147464019953445,12/24,310,1,AKJYVA,Jeep Grand Cherokee,green,1,3.000000
bRkMxLOGCL,Akira,Novak,Akira.Novak@gmail.com,+56910888087,1234,8602108511112548,12/24,293,1,WXCFQW,Tesla Model S,blue,2,4.100000
rkHPPNszih,Kelton,Montoya,Kelton.Montoya@gmail.com,+56982064578,1234,5685940211731006,12/24,409,1,OXBJVJ,Ford Expedition,orange,3,3.800000
DYbQHyvyZC,Zaniyah,Bond,Zaniyah.Bond@gmail.com,+56961341253,1234,2483342513313332,12/24,258,1,PDSHDH,Jeep Cherokee,green,4,2.500000
TxTuoJLsAV,Lesly,Lester,Lesly.Lester@gmail.com,+56950976997,1234,8187660456255269,12/24,806,1,CFDRLY,Subaru Legacy,orange,3,2.100000
QzGZPiEDwJ,Makaila,Zamora,Makaila.Zamora@gmail.com,+56989949416,1234,3729043798852025,12/24,43,0,PKOGUQ,Toyota Tundra,yellow,2,2.500000
zxTHLiFvVw,Jacey,Johns,Jacey.Johns@gmail.com,+56952471493,1234,7218653042064726,12/24,283,2,WEMGNW,Jeep Grand Wagoneer,purple,4,3.300000
isLmSCdHKX,Madeleine,Sims,Madeleine.Sims@gmail.com,+5697476369,1234,1473537632859903,12/24,638,3,KECSET,Toyota Highlander,gray,2,3.600000
kZHlpRwFks,Ryann,Forbes,Ryann.Forbes@gmail.com,+56927557962,1234,8950101475266078,12/24,527,1,PSRSBC,GMC Sierra,blue,1,4.100000
VFCaXzlaKh,Jared,Meyers,Jared.Meyers@gmail.com,+56954930664,1234,9867754446114475,12/24,216,2,RZSYYY,GMC Sierra,blue,4,3.500000
qfWldlqSzs,Kolten,Wiley,Kolten.Wiley@gmail.com,+56989087074,1234,6551521976924558,12/24,319,3,QMVFYX,Jeep Wrangler,purple,1,2.700000
CDIkpdxYCS,Gustavo,Gillespie,Gustavo.Gillespie@gmail.com,+56975031826,1234,8401647955637011,12/24,250,3,WAHRZM,Subaru BRZ,orange,2,4.500000
nAdyJHUHCp,Madyson,Simmons,Madyson.Simmons@gmail.com,+56980508899,1234,3209494313327665,12/24,576,1,ELYQNG,Nissan Altima,white,2,3.200000
TbNxjRtoBc,Elisa,Mathews,Elisa.Mathews@gmail.com,+56957849040,1234,5495339012520432,12/24,847,1,AAMQEH,Honda Element,red,3,4.500000
etQupdHyXd,Jaidyn,Warner,Jaidyn.Warner@gmail.com,+56918326848,1234,0648651960182344,12/24,223,2,AASTZV,Honda Insight,orange,2,4.600000
rPTUhAXbos,Amber,Harrington,Amber.Harrington@gmail.com,+56968084312,1234,2738782198962323,12/24,932,2,QSYNCJ,Ford Mustang Mach-E,purple,4,2.500000
GnPbKBUjKt,Nathen,Mccarthy,Nathen.Mccarthy@gmail.com,+56982565489,1234,2139296375837406,12/24,707,0,SPGIGN,Nissan Murano,red,1,4.500000
bkqgtyXgKu,Jairo,Meza,Jairo.Meza@gmail.com,+56965410096,1234,6097489512853991,12/24,691,3,XRNAKV,Toyota 4Runner,green,4,2.500000
GHXzeTbLIT,Grady,Dougherty,Grady.Dougherty@gmail.com,+56914614788,1234,5121374014875138,12/24,560,0,EQSRFE,Ram 1500,orange,4,2.900000
waHdLhrJyM,Terrell,Rangel,Terrell.Rangel@gmail.com,+56966036608,1234,1026644721325452,12/24,919,2,OHJJIC,Nissan Murano,orange,2,4.800000
JBALlvPwSm,Devan,Moran,Devan.Moran@gmail.com,+56944203907,1234,7096424321383206,12/24,423,3,IRHRAN,Ram 2500,purple,1,3.700000
aSTWwLdNYm,Charlee,Kennedy,Charlee.Kennedy@gmail.com,+5694364242,1234,2739518455725593,12/24,550,0,ZVOCHV,Tesla Model S,red,1,3.600000
nqfwGBTZIR,Violet,Rangel,Violet.Rangel@gmail.com,+56934087592,1234,3006757686753437,12/24,834,2,FCCGAM,Honda Insight,black,1,2.100000
ELqyrdVxle,Amirah,Costa,Amirah.Costa@gmail.com,+56952974579,1234,5563080807345749,12/24,501,3,WLSOGO,Chevrolet Cruze,blue,3,3.500000
axuWapIBDn,Lilianna,Sosa,Lilianna.Sosa@gmail.com,+56985344448,1234,5338902556417361,12/24,246,2,TDMKFH,Toyota 4Runner,green,3,3.900000
hHwUhZssyU,Frank,Duarte,Frank.Duarte@gmail.com,+56986835042,1234,1159313968501290,12/24,167,1,OSLNBA,Ford Explorer,red,2,4.800000
XxxhUnJyil,Konner,Mcknight,Konner.Mcknight@gmail.com,+56939963195,1234,4550018828001003,12/24,105,0,XPVGLZ,Subaru Legacy,black,1,3.000000
jBoxucvoUj,Raymond,Cobb,Raymond.Cobb@gmail.com,+56980302171,1234,9307947961873077,12/24,925,2,VQTDMQ,Audi Q5,gray,1,4.000000
qlpMgzBeYA,Reynaldo,Mercado,Reynaldo.Mercado@gmail.com,+56977715916,1234,1195123145835590,12/24,58,0,GLZZMB,Honda Pilot,white,3,2.900000
rLGzwtjDvz,Evan,Bonilla,Evan.Bonilla@gmail.com,+56952336471,1234,0168899882703947,12/24,229,0,VYMASP,Ford Expedition,blue,1,4.800000
lCdOBkYVER,Damaris,Cervantes,Damaris.Cervantes@gmail.com,+56954738296,1234,1047429129530270,12/24,642,2,TRBEEP,Toyota Sequoia,red,4,3.400000
uLfGMuLepA,Ava,Colon,Ava.Colon@gmail.com,+56995542538,1234,7445248805340764,12/24,121,2,KDJTJG,Subaru WRX,white,2,2.500000
IZJFmpnLKq,Jerry,Hines,Jerry.Hines@gmail.com,+56961504417,1234,3234508085350268,12/24,685,0,ROOSLV,Jeep Compass,gray,2,2.400000
iabZzeqjpV,Brianna,Dorsey,Brianna.Dorsey@gmail.com,+56934705037,1234,8020340101858199,12/24,424,2,LTWIYJ,Kia Stinger,black,1,3.400000
adLWlwJprO,Albert,Mullins,Albert.Mullins@gmail.com,+56974212865,1234,3927505500258317,12/24,652,1,IUFHKV,Tesla Model 3,black,4,3.100000
